"Level 1","Level 2","Level 3","Level 4","Priority","Progress","Start","Due","Duration (Days)","Milestone","Resources",
"Security - functional design","Qlik Sense security as part of a governance framework","## Key risks to mitigate for a typical organization
- Unreliable reporting
- Multiple version of the truth
- User requirements are not met
- Performance issues
- Information is disclosed to unauthorized persons",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - functional design","Qlik Sense security as part of a governance framework","## Key controls
- Create an approved authorization design
- Create a matching Qlik Sense security design using the 
    security rules  and 
    section access",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - functional design","Qlik Sense security as part of a governance framework","!comment
With Qlik Sense, the control is fully kept. Typical problems like unreliable and slow reporting, different versions of the truth, performance issues ,… are handled with Qlik Sense:  
Qlik Sense security is so flexible it can completely plugin in the existing security framework. In addition with our Security rules and row level security (Section Access) we can give the right content to the right users and developers. Every user will have its correct rights. That means that end users will only be able to analyse, but developers can maintain their apps real-time, so that modifications can be done very fast. So it's always necessary to make sure there is an authorization concept design made.
",,,,,,,,,
"Security - functional design","Example Qlik Sense authorization concept design","Function and Tasks_Demo.png A matrix explaining roles with functions with can be assigned to tasks",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - functional design","Example Qlik Sense authorization concept design","[Download the Excel](https://integration.qlik.com/docs/QlikSense%20Authorizations%20-%20Function%20and%20Tasks_Demo.xlsx)",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - functional design","Example Qlik Sense authorization concept design","!comment
This slide gives an example of an authorization concept. It's a combination of certain rules a certain user or group can execute. Qlik Sense is completely free and flexible to create security rules, so an initial design is strongly advised in order to build up a robust and easy security authorization system.  
By clicking on the link, the excel of the design can be downloaded.
",,,,,,,,,
"Security - technical design","From functional to Qlik Sense authorization design","Now you have your *functional design*  ready you can start creating your Qlik Sense *technical authorization design*",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","From functional to Qlik Sense authorization design","Key questions to ask in order to segregate duties between users:
- where are the users stored?
- can you re-use exsting (AD) groups outside of Qlik?
- or do you need some option to create and assign groups/roles to users in Qlik Sense?",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","From functional to Qlik Sense authorization design","!comment
The next step after the functional design of the authorization, is the technical design. As Qlik Sense needs to plugin into an existing system, there are some key questions:
 - Where are the users stored? As we use the users that are already present in the current system.
 - Can existing groups be re-used outside of Qlik? These groups will be used in security rules to define what the self-service rights, roles,… can be. 
 - If the groups cannot be re-used, is it possible to create and assign groups or roles in Qlik Sense.",,,,,,,,,
"Security - technical design","Typical questions to ask to get started...","Where can you get the group membership from? (for authorization purposes)",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","User - how does he login?",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","Which device/methods does he use to consume information? (IPad, pdf, embedded)",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","Where is he located? Internal in domain/office - external",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","Where are the servers? And how do they authenticate?",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","Which authenticated method to use for Qlik Sense?  AD, header, SAML, ticket?",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Typical questions to ask to get started...","!comment
An overview of typical questions to start.",,,,,,,,,
"Security - technical design","Introduction to security using an airport","https://youtu.be/sdCVsMzTf64?list=PLqJfqgR62cVAZxS34WGnByjASKrGf0Fpk&start=332",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Authentication","<q>Authentication</q>",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Authentication - who are the users?","Internal (domain) end users",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Authentication - who are the users?","External users (not in domain)",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Authentication - who are the users?","External service (API) users (not in domain)",,"","","","","         0","0","Multiple days, Technical - 1 day",
"Security - technical design","Authentication - who are the users?","Sense service accounts",,"","","","","         0","0","Multiple days",
"Security - technical design","Authentication - who are the users?","Repository service account",,"","","","","         0","0","Multiple days",
